hash_id,age,gender,member_class,contact_member_class,mobile_owned_class,newsletter_received,integrated_datetime
cust_00000350,46,M,Bronze,OK,Y,Y,2024-02-17 14:48:42.493602
cust_00000351,41,M,Bronze,OK,Y,N,2023-02-04 14:48:42.493602
cust_00000352,56,M,Bronze,OK,Y,N,2024-06-11 14:48:42.493602
cust_00000353,47,F,Gold,OK,Y,N,2023-11-04 14:48:42.493602
cust_00000354,28,M,Basic,NG,Y,N,2023-01-20 14:48:42.493602
cust_00000355,23,M,Silver,OK,N,Y,2024-11-29 14:48:42.493602
cust_00000356,46,F,Gold,NG,N,Y,2024-12-23 14:48:42.493602
cust_00000357,20,F,Bronze,OK,Y,Y,2024-02-08 14:48:42.493602
cust_00000358,44,M,Silver,NG,Y,Y,2022-09-28 14:48:42.493602
cust_00000359,63,M,Gold,OK,Y,Y,2025-04-22 14:48:42.493602
cust_00000360,44,F,Bronze,OK,Y,Y,2023-03-31 14:48:42.493602
cust_00000361,37,M,Basic,NG,N,Y,2023-12-22 14:48:42.493602
cust_00000362,46,F,Basic,OK,Y,N,2023-10-12 14:48:42.493602
cust_00000363,40,M,Basic,OK,Y,Y,2024-12-02 14:48:42.493602
cust_00000364,43,M,Basic,OK,N,N,2025-02-03 14:48:42.493602
cust_00000365,63,F,Premium,NG,Y,N,2025-07-10 14:48:42.493602
cust_00000366,37,M,Silver,OK,Y,N,2023-06-26 14:48:42.493602
cust_00000367,66,M,Basic,NG,N,N,2024-12-26 14:48:42.493602
cust_00000368,60,F,Silver,OK,Y,Y,2025-04-23 14:48:42.493602
cust_00000369,30,M,Bronze,OK,Y,N,2022-11-12 14:48:42.493602
cust_00000370,23,F,Bronze,OK,Y,N,2023-10-22 14:48:42.493602
cust_00000371,25,F,Silver,OK,Y,Y,2024-11-08 14:48:42.493602
cust_00000372,19,F,Basic,OK,Y,N,2024-08-15 14:48:42.493602
cust_00000373,25,F,Bronze,OK,Y,Y,2023-04-20 14:48:42.493602
cust_00000374,48,M,Bronze,OK,Y,Y,2025-02-27 14:48:42.493602
cust_00000375,23,F,Basic,OK,Y,Y,2023-06-18 14:48:42.493602
cust_00000376,35,M,Bronze,OK,Y,N,2024-03-19 14:48:42.493602
cust_00000377,56,M,Gold,NG,Y,N,2025-06-24 14:48:42.493602
cust_00000378,20,F,Bronze,NG,N,N,2025-01-13 14:48:42.493602
cust_00000379,54,M,Basic,NG,Y,N,2025-07-03 14:48:42.493602
cust_00000380,33,F,Bronze,OK,Y,Y,2023-10-24 14:48:42.493602
cust_00000381,26,F,Bronze,NG,Y,Y,2024-12-13 14:48:42.493602
cust_00000382,48,F,Bronze,OK,Y,N,2024-06-21 14:48:42.493602
cust_00000383,46,F,Silver,OK,Y,Y,2024-01-27 14:48:42.493602
cust_00000384,58,F,Basic,NG,Y,Y,2025-04-29 14:48:42.493602
cust_00000385,50,M,Basic,NG,Y,Y,2023-01-27 14:48:42.493602
cust_00000386,53,F,Gold,OK,Y,Y,2022-12-04 14:48:42.493602
cust_00000387,33,F,Gold,OK,N,N,2023-12-17 14:48:42.493602
cust_00000388,29,M,Basic,OK,Y,Y,2023-12-03 14:48:42.493602
cust_00000389,51,M,Basic,OK,N,N,2023-12-13 14:48:42.493602
cust_00000390,54,M,Basic,NG,Y,N,2024-04-02 14:48:42.493602
cust_00000391,73,F,Basic,OK,Y,Y,2025-05-18 14:48:42.493602
cust_00000392,38,M,Bronze,NG,Y,Y,2025-04-15 14:48:42.493602
cust_00000393,37,M,Bronze,OK,Y,Y,2023-07-01 14:48:42.493602
cust_00000394,52,M,Bronze,NG,N,N,2024-10-20 14:48:42.493602
cust_00000395,36,M,Gold,NG,Y,Y,2022-12-16 14:48:42.493602
cust_00000396,62,F,Bronze,OK,Y,Y,2023-03-04 14:48:42.493602
cust_00000397,56,F,Bronze,OK,Y,N,2025-02-14 14:48:42.493602
cust_00000398,39,F,Bronze,NG,Y,Y,2025-09-06 14:48:42.493602
cust_00000399,51,F,Bronze,OK,Y,N,2023-04-15 14:48:42.493602
cust_00000400,51,M,Bronze,OK,Y,N,2023-02-16 14:48:42.493602
cust_00000401,25,F,Gold,OK,Y,Y,2024-11-20 14:48:42.493602
cust_00000402,60,M,Silver,OK,Y,N,2025-08-01 14:48:42.493602
cust_00000403,41,M,Gold,NG,N,Y,2025-04-25 14:48:42.493602
cust_00000404,55,F,Gold,OK,Y,N,2024-03-31 14:48:42.493602
cust_00000405,35,F,Basic,NG,Y,N,2024-10-21 14:48:42.493602
cust_00000406,59,M,Gold,OK,Y,Y,2022-10-21 14:48:42.493602
cust_00000407,37,M,Silver,NG,N,Y,2023-05-04 14:48:42.493602
cust_00000408,19,F,Bronze,OK,Y,N,2023-11-24 14:48:42.493602
cust_00000409,60,F,Bronze,OK,Y,Y,2024-03-03 14:48:42.493602
cust_00000410,25,M,Gold,OK,Y,N,2025-08-08 14:48:42.493602
cust_00000411,35,M,Bronze,NG,Y,Y,2023-01-25 14:48:42.493602
cust_00000412,65,F,Bronze,OK,Y,Y,2024-12-12 14:48:42.493602
cust_00000413,65,M,Silver,NG,Y,N,2024-02-02 14:48:42.493602
cust_00000414,44,F,Silver,OK,Y,Y,2024-07-06 14:48:42.493602
cust_00000415,46,F,Basic,OK,Y,N,2023-02-06 14:48:42.493602
cust_00000416,39,F,Basic,NG,Y,Y,2025-06-11 14:48:42.493602
cust_00000417,34,F,Bronze,OK,Y,Y,2024-10-01 14:48:42.493602
cust_00000418,35,F,Gold,OK,N,N,2023-04-23 14:48:42.493602
cust_00000419,48,F,Silver,OK,N,Y,2023-07-09 14:48:42.493602
cust_00000420,51,F,Bronze,OK,Y,N,2025-04-22 14:48:42.493602
cust_00000421,53,F,Gold,OK,Y,N,2023-09-27 14:48:42.493602
cust_00000422,53,F,Silver,OK,Y,N,2024-03-04 14:48:42.493602
cust_00000423,25,M,Bronze,OK,Y,N,2024-08-13 14:48:42.493602
cust_00000424,41,F,Silver,NG,Y,Y,2024-03-23 14:48:42.493602
cust_00000425,22,F,Bronze,NG,N,N,2024-11-03 14:48:42.493602
cust_00000426,43,M,Basic,OK,Y,Y,2025-07-04 14:48:42.493602
cust_00000427,39,M,Silver,OK,Y,Y,2023-11-14 14:48:42.493602
cust_00000428,59,F,Basic,OK,Y,Y,2023-09-17 14:48:42.493602
cust_00000429,36,M,Gold,NG,Y,Y,2025-03-29 14:48:42.493602
cust_00000430,26,M,Basic,OK,Y,N,2024-04-10 14:48:42.493602
cust_00000431,27,M,Gold,OK,N,Y,2024-09-08 14:48:42.493602
cust_00000432,51,F,Gold,NG,Y,Y,2024-09-17 14:48:42.493602
cust_00000433,45,M,Bronze,OK,Y,Y,2023-09-23 14:48:42.493602
cust_00000434,25,F,Bronze,NG,Y,Y,2023-10-28 14:48:42.493602
cust_00000435,24,M,Basic,OK,Y,N,2023-01-02 14:48:42.493602
cust_00000436,49,M,Silver,OK,Y,Y,2024-11-16 14:48:42.493602
cust_00000437,23,F,Silver,NG,Y,Y,2023-08-12 14:48:42.493602
cust_00000438,54,M,Bronze,OK,Y,Y,2023-09-29 14:48:42.493602
cust_00000439,49,F,Bronze,NG,Y,Y,2023-08-25 14:48:42.493602
cust_00000440,24,M,Silver,OK,Y,Y,2025-02-28 14:48:42.493602
cust_00000441,24,F,Bronze,NG,Y,Y,2025-08-13 14:48:42.493602
cust_00000442,72,F,Bronze,OK,Y,Y,2025-09-17 14:48:42.493602
cust_00000443,37,F,Basic,OK,Y,Y,2025-06-14 14:48:42.493602
cust_00000444,37,M,Basic,OK,Y,Y,2022-10-23 14:48:42.493602
cust_00000445,54,F,Silver,OK,Y,N,2025-04-05 14:48:42.493602
cust_00000446,64,F,Bronze,OK,Y,Y,2024-06-02 14:48:42.493602
cust_00000447,72,F,Silver,OK,Y,N,2025-02-15 14:48:42.493602
cust_00000448,51,M,Bronze,OK,Y,N,2023-03-15 14:48:42.493602
cust_00000449,37,M,Bronze,OK,Y,Y,2022-10-06 14:48:42.493602
cust_00000450,24,F,Basic,OK,N,N,2025-08-31 14:48:42.493602
cust_00000451,52,F,Bronze,OK,N,N,2023-01-06 14:48:42.493602
cust_00000452,43,F,Basic,OK,N,N,2024-01-03 14:48:42.493602
cust_00000453,39,F,Basic,NG,Y,Y,2023-04-11 14:48:42.493602
cust_00000454,60,F,Basic,OK,Y,Y,2025-08-21 14:48:42.493602
cust_00000455,26,M,Basic,OK,Y,Y,2025-03-26 14:48:42.493602
cust_00000456,41,F,Bronze,OK,Y,Y,2023-08-23 14:48:42.493602
cust_00000457,19,F,Silver,NG,Y,N,2023-01-04 14:48:42.493602
cust_00000458,40,F,Silver,OK,Y,N,2023-04-12 14:48:42.493602
cust_00000459,22,M,Premium,OK,Y,Y,2022-11-25 14:48:42.493602
cust_00000460,26,M,Bronze,OK,Y,N,2024-03-27 14:48:42.493602
cust_00000461,26,M,Bronze,OK,Y,N,2023-05-03 14:48:42.493602
cust_00000462,47,F,Bronze,NG,Y,Y,2023-10-06 14:48:42.493602
cust_00000463,51,F,Basic,OK,Y,Y,2023-06-03 14:48:42.493602
cust_00000464,44,F,Basic,OK,Y,Y,2023-03-11 14:48:42.493602
cust_00000465,66,F,Gold,NG,N,N,2024-05-26 14:48:42.493602
cust_00000466,37,F,Silver,OK,Y,N,2024-07-04 14:48:42.493602
cust_00000467,33,M,Silver,NG,Y,Y,2024-09-08 14:48:42.493602
cust_00000468,57,M,Silver,OK,N,Y,2024-12-31 14:48:42.493602
cust_00000469,31,M,Bronze,NG,Y,N,2024-12-18 14:48:42.493602
cust_00000470,67,F,Bronze,NG,Y,N,2022-12-03 14:48:42.493602
cust_00000471,19,M,Bronze,OK,Y,Y,2025-09-09 14:48:42.493602
cust_00000472,68,F,Basic,NG,Y,Y,2023-12-20 14:48:42.493602
cust_00000473,21,F,Basic,OK,Y,N,2023-08-23 14:48:42.493602
cust_00000474,59,M,Gold,OK,Y,Y,2024-07-20 14:48:42.493602
cust_00000475,42,F,Bronze,OK,Y,Y,2022-10-05 14:48:42.493602
cust_00000476,74,F,Silver,OK,Y,N,2022-10-18 14:48:42.493602
cust_00000477,23,F,Silver,NG,Y,Y,2025-08-30 14:48:42.493602
cust_00000478,43,M,Gold,OK,Y,N,2023-03-27 14:48:42.493602
cust_00000479,68,M,Bronze,NG,Y,Y,2025-09-06 14:48:42.493602
cust_00000480,42,F,Silver,OK,Y,Y,2024-10-31 14:48:42.493602
cust_00000481,46,M,Silver,OK,Y,Y,2024-07-19 14:48:42.493602
cust_00000482,48,F,Bronze,OK,Y,Y,2025-06-07 14:48:42.493602
cust_00000483,40,F,Bronze,OK,N,Y,2025-08-14 14:48:42.493602
cust_00000484,46,M,Silver,NG,Y,N,2024-03-12 14:48:42.493602
cust_00000485,44,M,Premium,NG,Y,Y,2025-04-14 14:48:42.493602
cust_00000486,60,M,Basic,NG,Y,N,2023-09-27 14:48:42.493602
cust_00000487,22,F,Premium,NG,Y,Y,2022-12-16 14:48:42.493602
cust_00000488,33,M,Basic,OK,Y,Y,2023-02-28 14:48:42.493602
cust_00000489,65,M,Bronze,OK,Y,Y,2023-11-20 14:48:42.493602
cust_00000490,59,M,Silver,OK,Y,N,2023-06-23 14:48:42.493602
cust_00000491,40,F,Silver,OK,N,Y,2023-06-06 14:48:42.493602
cust_00000492,45,M,Premium,OK,Y,Y,2025-05-11 14:48:42.493602
cust_00000493,33,M,Silver,OK,Y,N,2025-05-22 14:48:42.493602
cust_00000494,29,F,Gold,OK,Y,Y,2024-03-01 14:48:42.493602
cust_00000495,40,F,Bronze,OK,Y,Y,2024-03-07 14:48:42.493602
cust_00000496,36,F,Gold,NG,N,Y,2025-09-08 14:48:42.493602
cust_00000497,44,M,Bronze,OK,Y,N,2023-01-12 14:48:42.493602
cust_00000498,24,M,Bronze,OK,Y,Y,2023-06-05 14:48:42.493602
cust_00000499,69,M,Silver,OK,Y,N,2023-08-16 14:48:42.493602
cust_00000500,72,M,Premium,NG,Y,N,2024-11-06 14:48:42.493602
cust_00000501,49,F,Premium,NG,Y,N,2022-11-11 14:48:42.493602
cust_00000502,42,F,Premium,OK,Y,Y,2023-04-30 14:48:42.493602
cust_00000503,34,F,Bronze,OK,Y,N,2024-11-12 14:48:42.493602
cust_00000504,54,F,Silver,NG,Y,Y,2024-05-09 14:48:42.493602
cust_00000505,48,F,Bronze,OK,Y,Y,2023-05-01 14:48:42.493602
cust_00000506,28,F,Silver,NG,Y,Y,2025-04-21 14:48:42.493602
cust_00000507,60,F,Bronze,NG,Y,N,2025-09-03 14:48:42.493602
cust_00000508,54,F,Bronze,OK,Y,Y,2023-04-07 14:48:42.493602
cust_00000509,65,F,Bronze,OK,Y,Y,2023-01-27 14:48:42.493602
cust_00000510,50,F,Silver,OK,Y,N,2025-07-20 14:48:42.493602
cust_00000511,45,F,Gold,OK,Y,Y,2025-06-04 14:48:42.493602
cust_00000512,38,M,Bronze,NG,Y,Y,2023-05-06 14:48:42.493602
cust_00000513,63,M,Silver,NG,N,N,2024-04-01 14:48:42.493602
cust_00000514,57,M,Silver,NG,Y,N,2025-07-27 14:48:42.493602
cust_00000515,22,F,Bronze,OK,Y,Y,2023-04-24 14:48:42.493602
cust_00000516,20,M,Bronze,OK,Y,Y,2025-01-23 14:48:42.493602
cust_00000517,37,M,Bronze,OK,Y,N,2023-11-20 14:48:42.493602
cust_00000518,54,M,Bronze,OK,N,Y,2023-08-05 14:48:42.493602
cust_00000519,72,F,Bronze,OK,N,Y,2023-09-16 14:48:42.493602
cust_00000520,28,M,Bronze,OK,Y,N,2025-04-14 14:48:42.493602
cust_00000521,45,M,Bronze,OK,Y,Y,2025-05-06 14:48:42.493602
cust_00000522,37,M,Bronze,NG,Y,Y,2025-03-29 14:48:42.493602
cust_00000523,68,M,Basic,OK,Y,Y,2025-03-11 14:48:42.493602
cust_00000524,55,F,Silver,NG,Y,Y,2023-04-07 14:48:42.493602
cust_00000525,55,M,Silver,OK,Y,N,2023-10-24 14:48:42.493602
cust_00000526,40,F,Bronze,OK,Y,Y,2024-05-03 14:48:42.493602
cust_00000527,38,M,Bronze,NG,N,Y,2023-05-21 14:48:42.493602
cust_00000528,33,F,Gold,NG,N,N,2023-11-24 14:48:42.493602
cust_00000529,22,F,Basic,OK,N,Y,2024-05-24 14:48:42.493602
cust_00000530,57,F,Premium,OK,Y,N,2022-09-27 14:48:42.493602
cust_00000531,54,M,Bronze,OK,Y,Y,2024-08-31 14:48:42.493602
cust_00000532,79,F,Bronze,OK,Y,N,2023-09-16 14:48:42.493602
cust_00000533,77,M,Basic,NG,Y,Y,2025-07-31 14:48:42.493602
cust_00000534,43,M,Gold,OK,Y,Y,2024-02-06 14:48:42.493602
cust_00000535,52,F,Bronze,OK,Y,Y,2023-05-06 14:48:42.493602
cust_00000536,64,F,Silver,NG,Y,N,2023-01-08 14:48:42.493602
cust_00000537,56,F,Silver,OK,Y,N,2024-10-03 14:48:42.493602
cust_00000538,32,M,Gold,OK,Y,N,2024-12-10 14:48:42.493602
cust_00000539,39,M,Bronze,OK,Y,Y,2024-11-15 14:48:42.493602
cust_00000540,27,F,Bronze,OK,Y,Y,2023-05-07 14:48:42.493602
cust_00000541,65,F,Gold,OK,Y,N,2025-01-20 14:48:42.493602
cust_00000542,45,M,Bronze,OK,Y,N,2024-12-27 14:48:42.493602
cust_00000543,31,M,Bronze,OK,N,N,2023-10-05 14:48:42.493602
cust_00000544,47,M,Bronze,NG,Y,Y,2023-10-11 14:48:42.493602
cust_00000545,45,M,Basic,NG,Y,Y,2023-01-12 14:48:42.493602
cust_00000546,36,F,Silver,OK,Y,Y,2023-07-09 14:48:42.493602
cust_00000547,26,F,Basic,OK,Y,Y,2023-07-09 14:48:42.493602
cust_00000548,47,F,Basic,OK,Y,N,2024-07-29 14:48:42.493602
cust_00000549,42,F,Silver,OK,N,N,2022-11-20 14:48:42.493602
cust_00000550,52,F,Gold,NG,N,Y,2023-01-05 14:48:42.493602
cust_00000551,42,F,Silver,OK,Y,Y,2024-06-05 14:48:42.493602
cust_00000552,56,F,Silver,OK,Y,Y,2022-12-19 14:48:42.493602
cust_00000553,43,M,Bronze,OK,Y,N,2024-10-02 14:48:42.493602
cust_00000554,43,M,Bronze,OK,Y,N,2025-03-09 14:48:42.493602
cust_00000555,58,M,Bronze,OK,Y,Y,2023-12-10 14:48:42.493602
cust_00000556,38,M,Bronze,NG,Y,N,2025-06-24 14:48:42.493602
cust_00000557,27,F,Gold,NG,Y,Y,2023-07-24 14:48:42.493602
cust_00000558,20,M,Basic,NG,Y,Y,2024-05-28 14:48:42.493602
cust_00000559,51,F,Silver,NG,Y,N,2023-04-11 14:48:42.493602
cust_00000560,45,M,Basic,NG,Y,N,2025-04-22 14:48:42.493602
cust_00000561,49,F,Gold,OK,Y,N,2025-08-03 14:48:42.493602
cust_00000562,31,M,Basic,OK,Y,Y,2024-01-05 14:48:42.493602
cust_00000563,27,F,Gold,NG,Y,Y,2025-05-27 14:48:42.493602
cust_00000564,19,F,Silver,OK,Y,Y,2023-07-27 14:48:42.493602
cust_00000565,36,M,Premium,OK,Y,Y,2024-09-23 14:48:42.493602
cust_00000566,44,F,Bronze,OK,Y,Y,2024-03-10 14:48:42.493602
cust_00000567,37,M,Basic,OK,Y,Y,2023-10-02 14:48:42.493602
cust_00000568,39,M,Silver,OK,Y,Y,2024-02-02 14:48:42.493602
cust_00000569,60,M,Basic,OK,Y,Y,2024-06-18 14:48:42.493602
cust_00000570,36,M,Bronze,OK,Y,N,2023-02-10 14:48:42.493602
cust_00000571,42,M,Bronze,NG,Y,N,2025-09-01 14:48:42.493602
cust_00000572,52,F,Basic,OK,Y,N,2025-09-19 14:48:42.493602
cust_00000573,38,M,Silver,NG,Y,Y,2023-06-08 14:48:42.493602
cust_00000574,46,M,Silver,OK,Y,Y,2023-10-04 14:48:42.493602
cust_00000575,57,M,Basic,OK,N,Y,2025-08-19 14:48:42.493602
cust_00000576,65,F,Basic,OK,Y,Y,2023-09-04 14:48:42.493602
cust_00000577,28,M,Basic,OK,Y,Y,2024-12-27 14:48:42.493602
cust_00000578,62,M,Basic,OK,Y,Y,2024-02-09 14:48:42.493602
cust_00000579,41,M,Gold,NG,Y,N,2023-10-08 14:48:42.493602
cust_00000580,32,F,Basic,NG,Y,N,2023-11-20 14:48:42.493602
cust_00000581,40,F,Silver,NG,Y,Y,2023-08-09 14:48:42.493602
cust_00000582,70,F,Basic,OK,Y,N,2023-05-29 14:48:42.493602
cust_00000583,41,M,Bronze,OK,Y,Y,2023-03-20 14:48:42.493602
cust_00000584,35,M,Bronze,OK,Y,N,2025-06-21 14:48:42.493602
cust_00000585,46,F,Bronze,OK,Y,N,2022-10-20 14:48:42.493602
cust_00000586,32,F,Silver,OK,N,N,2024-09-28 14:48:42.493602
cust_00000587,24,F,Gold,OK,Y,Y,2023-03-27 14:48:42.493602
cust_00000588,27,F,Basic,OK,Y,Y,2022-11-15 14:48:42.493602
cust_00000589,27,M,Basic,OK,N,Y,2025-02-15 14:48:42.493602
cust_00000590,28,M,Gold,OK,Y,Y,2024-02-17 14:48:42.493602
cust_00000591,27,F,Bronze,OK,Y,N,2022-10-08 14:48:42.493602
cust_00000592,46,M,Bronze,OK,N,N,2022-12-18 14:48:42.493602
cust_00000593,29,F,Silver,NG,Y,N,2025-09-07 14:48:42.493602
cust_00000594,36,M,Silver,OK,Y,Y,2024-08-25 14:48:42.493602
cust_00000595,59,F,Basic,OK,Y,N,2024-09-15 14:48:42.493602
cust_00000596,40,F,Bronze,OK,Y,Y,2025-08-26 14:48:42.493602
cust_00000597,47,F,Bronze,OK,Y,Y,2025-03-04 14:48:42.493602
cust_00000598,29,M,Bronze,NG,Y,N,2023-12-17 14:48:42.493602
cust_00000599,30,M,Gold,NG,N,Y,2023-11-22 14:48:42.493602
cust_00000600,21,M,Bronze,OK,N,Y,2023-01-17 14:48:42.493602
cust_00000601,29,F,Gold,OK,N,Y,2024-08-09 14:48:42.493602
cust_00000602,33,F,Silver,NG,Y,N,2025-07-09 14:48:42.493602
cust_00000603,29,F,Bronze,OK,N,N,2024-04-23 14:48:42.493602
cust_00000604,24,M,Basic,NG,Y,Y,2023-05-30 14:48:42.493602
cust_00000605,26,F,Silver,OK,Y,N,2023-10-29 14:48:42.493602
cust_00000606,40,M,Silver,OK,Y,N,2025-03-30 14:48:42.493602
cust_00000607,30,M,Bronze,NG,Y,N,2023-04-09 14:48:42.493602
cust_00000608,36,M,Basic,OK,Y,Y,2025-08-31 14:48:42.493602
cust_00000609,41,F,Bronze,OK,Y,N,2025-03-23 14:48:42.493602
cust_00000610,48,F,Basic,OK,Y,N,2023-08-07 14:48:42.493602
cust_00000611,21,F,Bronze,OK,Y,Y,2023-04-08 14:48:42.493602
cust_00000612,53,M,Bronze,NG,Y,Y,2023-02-13 14:48:42.493602
cust_00000613,46,M,Gold,OK,N,Y,2025-09-08 14:48:42.493602
cust_00000614,24,F,Silver,OK,Y,Y,2023-02-11 14:48:42.493602
cust_00000615,57,F,Silver,NG,Y,Y,2025-08-06 14:48:42.493602
cust_00000616,61,M,Bronze,OK,Y,Y,2024-02-29 14:48:42.493602
cust_00000617,23,M,Basic,OK,Y,Y,2023-01-21 14:48:42.493602
cust_00000618,33,F,Basic,NG,N,Y,2023-06-13 14:48:42.493602
cust_00000619,53,M,Gold,NG,Y,Y,2025-07-18 14:48:42.493602
cust_00000620,51,F,Gold,OK,Y,N,2024-09-21 14:48:42.493602
cust_00000621,29,F,Silver,OK,Y,N,2023-10-22 14:48:42.493602
cust_00000622,30,M,Silver,NG,N,Y,2025-03-22 14:48:42.493602
cust_00000623,37,M,Bronze,NG,Y,Y,2023-01-07 14:48:42.493602
cust_00000624,41,M,Basic,NG,Y,Y,2025-01-27 14:48:42.493602
cust_00000625,45,F,Basic,OK,Y,Y,2024-06-18 14:48:42.493602
cust_00000626,37,M,Bronze,OK,Y,Y,2025-04-11 14:48:42.493602
cust_00000627,40,F,Basic,OK,N,N,2024-10-29 14:48:42.493602
cust_00000628,51,F,Bronze,NG,N,Y,2025-07-20 14:48:42.493602
cust_00000629,21,M,Silver,NG,N,N,2022-10-27 14:48:42.493602
cust_00000630,32,F,Bronze,OK,N,N,2025-07-15 14:48:42.493602
cust_00000631,49,M,Bronze,OK,Y,Y,2023-11-08 14:48:42.493602
cust_00000632,59,M,Bronze,OK,Y,Y,2024-01-17 14:48:42.493602
cust_00000633,42,F,Silver,NG,Y,Y,2025-03-21 14:48:42.493602
cust_00000634,42,F,Silver,OK,Y,Y,2024-05-16 14:48:42.493602
cust_00000635,25,F,Silver,OK,Y,Y,2025-09-07 14:48:42.493602
cust_00000636,39,F,Basic,OK,Y,N,2023-03-12 14:48:42.493602
cust_00000637,42,M,Silver,OK,N,N,2023-06-08 14:48:42.493602
cust_00000638,32,M,Bronze,OK,Y,N,2022-10-16 14:48:42.493602
cust_00000639,33,F,Bronze,NG,N,Y,2023-04-07 14:48:42.493602
cust_00000640,37,F,Silver,NG,Y,Y,2024-04-22 14:48:42.493602
cust_00000641,19,M,Bronze,OK,Y,Y,2023-11-18 14:48:42.493602
cust_00000642,35,M,Basic,OK,Y,Y,2024-11-21 14:48:42.493602
cust_00000643,30,F,Bronze,NG,Y,Y,2022-09-27 14:48:42.493602
cust_00000644,35,F,Basic,OK,Y,N,2022-12-02 14:48:42.493602
cust_00000645,26,M,Silver,OK,Y,Y,2025-04-07 14:48:42.493602
cust_00000646,59,F,Gold,NG,Y,N,2023-11-27 14:48:42.493602
cust_00000647,45,F,Basic,NG,Y,N,2025-05-11 14:48:42.493602
cust_00000648,48,M,Basic,NG,Y,Y,2023-10-06 14:48:42.493602
cust_00000649,53,M,Basic,OK,Y,N,2024-03-24 14:48:42.493602
cust_00000650,41,M,Bronze,OK,Y,Y,2024-12-07 14:48:42.493602
cust_00000651,24,M,Basic,OK,Y,Y,2022-11-16 14:48:42.493602
cust_00000652,42,M,Basic,OK,Y,N,2024-05-28 14:48:42.493602
cust_00000653,44,F,Basic,NG,Y,Y,2023-04-25 14:48:42.493602
cust_00000654,51,F,Bronze,OK,Y,N,2022-10-12 14:48:42.493602
cust_00000655,39,F,Silver,NG,Y,N,2023-04-19 14:48:42.493602
cust_00000656,27,F,Basic,OK,Y,N,2023-07-09 14:48:42.493602
cust_00000657,33,M,Silver,OK,Y,N,2024-09-05 14:48:42.493602
cust_00000658,36,M,Bronze,NG,Y,Y,2025-01-03 14:48:42.493602
cust_00000659,46,M,Silver,OK,Y,Y,2023-03-28 14:48:42.493602
cust_00000660,44,M,Bronze,OK,Y,Y,2023-03-31 14:48:42.493602
cust_00000661,36,F,Bronze,OK,Y,Y,2023-11-02 14:48:42.493602
cust_00000662,72,F,Premium,OK,Y,Y,2023-04-23 14:48:42.493602
cust_00000663,45,M,Basic,OK,Y,N,2024-03-28 14:48:42.493602
cust_00000664,32,M,Silver,OK,Y,Y,2025-05-08 14:48:42.493602
cust_00000665,25,M,Bronze,OK,N,N,2024-05-06 14:48:42.493602
cust_00000666,28,M,Gold,NG,Y,N,2022-11-01 14:48:42.493602
cust_00000667,32,M,Premium,OK,N,Y,2023-09-26 14:48:42.493602
cust_00000668,28,M,Silver,OK,Y,Y,2022-10-11 14:48:42.493602
cust_00000669,29,F,Bronze,OK,Y,Y,2025-07-20 14:48:42.493602
cust_00000670,33,M,Gold,OK,Y,Y,2024-12-24 14:48:42.493602
cust_00000671,29,M,Basic,OK,Y,Y,2022-10-09 14:48:42.493602
cust_00000672,59,F,Silver,OK,Y,Y,2024-10-08 14:48:42.493602
cust_00000673,24,M,Silver,OK,Y,N,2023-08-06 14:48:42.493602
cust_00000674,42,F,Gold,NG,Y,Y,2025-01-29 14:48:42.493602
cust_00000675,38,M,Premium,NG,Y,N,2025-05-16 14:48:42.493602
cust_00000676,71,F,Bronze,NG,Y,N,2023-05-31 14:48:42.493602
cust_00000677,26,M,Basic,OK,Y,Y,2023-08-27 14:48:42.493602
cust_00000678,38,F,Bronze,OK,Y,Y,2024-10-11 14:48:42.493602
cust_00000679,68,M,Gold,NG,Y,N,2025-05-16 14:48:42.493602
cust_00000680,57,F,Silver,OK,Y,N,2023-12-27 14:48:42.493602
cust_00000681,54,F,Bronze,NG,Y,Y,2024-06-13 14:48:42.493602
cust_00000682,32,F,Basic,OK,Y,Y,2023-10-27 14:48:42.493602
cust_00000683,29,M,Silver,OK,Y,Y,2023-09-27 14:48:42.493602
cust_00000684,47,F,Bronze,NG,Y,Y,2023-06-30 14:48:42.493602
cust_00000685,62,F,Silver,NG,Y,Y,2023-10-16 14:48:42.493602
cust_00000686,43,M,Silver,NG,Y,Y,2023-08-24 14:48:42.493602
cust_00000687,44,F,Bronze,NG,Y,N,2023-06-21 14:48:42.493602
cust_00000688,33,M,Gold,OK,Y,Y,2025-07-07 14:48:42.493602
cust_00000689,52,F,Bronze,OK,Y,Y,2024-06-22 14:48:42.493602
cust_00000690,29,M,Silver,NG,Y,Y,2024-12-17 14:48:42.493602
cust_00000691,35,F,Bronze,OK,Y,N,2022-09-27 14:48:42.493602
cust_00000692,39,F,Gold,OK,N,Y,2024-04-29 14:48:42.493602
cust_00000693,41,M,Basic,OK,Y,N,2025-09-05 14:48:42.493602
cust_00000694,32,M,Gold,OK,N,Y,2024-12-21 14:48:42.493602
cust_00000695,26,M,Basic,OK,Y,Y,2023-05-17 14:48:42.493602
cust_00000696,45,F,Basic,OK,Y,Y,2024-01-24 14:48:42.493602
cust_00000697,34,F,Basic,NG,Y,N,2025-08-02 14:48:42.493602
cust_00000698,44,F,Bronze,NG,Y,Y,2023-12-06 14:48:42.493602
cust_00000699,28,M,Bronze,OK,N,N,2025-08-21 14:48:42.493602
