hash_id,Recency,Frequency,Monetary,AOV,AOV_Std,Avg_Discount,Avg_Items
cust_00000432,69,9,21529.61,2392.18,1571.06,209.02,2.0
cust_00000433,49,4,1433.35,358.34,388.39,10.01,1.5
cust_00000434,15,2,4070.32,2035.16,2677.36,105.34,3.5
cust_00000435,219,2,285.62,142.81,94.53,10.84,1.5
cust_00000436,15,6,7189.92,1198.32,1389.43,173.0,1.5
cust_00000437,173,6,2142.9,357.15,144.51,34.05,2.17
cust_00000438,172,2,547.48,273.74,219.58,12.7,3.0
cust_00000439,66,3,1072.92,357.64,333.02,14.48,2.33
cust_00000440,97,6,1851.04,308.51,237.28,25.93,2.5
cust_00000441,101,4,1841.27,460.32,349.62,42.16,3.0
cust_00000442,172,2,427.72,213.86,112.61,11.96,3.0
cust_00000443,233,1,101.98,101.98,0.0,12.85,4.0
cust_00000444,178,2,1758.47,879.24,1103.55,25.85,3.0
cust_00000445,81,5,3179.49,635.9,327.44,51.55,2.2
cust_00000446,147,2,810.48,405.24,279.17,28.4,1.0
cust_00000447,146,5,1894.58,378.92,257.24,43.14,2.0
cust_00000448,18,4,812.03,203.01,103.86,13.13,1.5
cust_00000449,87,2,1103.09,551.54,395.94,17.41,1.0
cust_00000450,18,2,248.42,124.21,47.83,23.17,1.5
cust_00000451,45,4,9275.54,2318.89,3244.97,165.67,3.25
cust_00000452,1,2,182.55,91.28,30.33,14.04,3.0
cust_00000453,182,3,2432.84,810.95,264.99,71.77,3.67
cust_00000454,203,1,313.96,313.96,0.0,12.03,2.0
cust_00000455,55,2,81.02,40.51,44.48,2.18,1.5
cust_00000456,130,2,2310.71,1155.36,501.03,47.8,1.0
cust_00000457,8,7,2129.72,304.25,172.9,21.38,2.14
cust_00000458,13,5,3584.85,716.97,925.39,66.71,1.6
cust_00000459,16,25,46753.83,1870.15,1530.37,172.81,1.8
cust_00000460,78,4,3039.08,759.77,726.22,58.26,1.5
cust_00000461,155,3,3308.39,1102.8,1083.53,51.52,2.0
cust_00000462,63,3,1275.53,425.18,366.43,25.26,2.33
cust_00000463,47,2,425.96,212.98,222.27,11.44,2.0
cust_00000464,4,3,1517.22,505.74,495.48,49.52,2.67
cust_00000465,20,9,10845.88,1205.1,768.12,101.52,2.56
cust_00000466,109,4,3334.05,833.51,374.53,68.15,3.25
cust_00000467,70,5,3946.49,789.3,1094.92,114.82,1.6
cust_00000468,21,7,6430.03,918.58,1609.3,80.72,1.86
cust_00000469,133,3,1216.15,405.38,268.15,62.12,1.33
cust_00000470,239,2,766.0,383.0,108.09,16.32,1.5
cust_00000471,17,3,5847.22,1949.07,2211.0,248.91,2.67
cust_00000472,7,2,314.72,157.36,74.43,24.94,1.5
cust_00000473,360,1,91.74,91.74,0.0,11.9,2.0
cust_00000474,10,11,32234.89,2930.44,6286.39,425.34,2.09
cust_00000475,91,3,1423.53,474.51,507.42,73.09,2.33
cust_00000476,1,5,6661.36,1332.27,817.91,92.69,2.4
cust_00000477,36,4,4313.66,1078.42,1441.54,30.49,2.0
cust_00000478,8,14,8798.01,628.43,365.56,67.9,2.0
cust_00000479,70,3,405.68,135.23,40.3,5.92,2.33
cust_00000480,24,7,5375.6,767.94,658.54,86.43,2.86
cust_00000481,100,7,9451.39,1350.2,1265.77,130.98,2.0
cust_00000482,60,3,2492.41,830.8,878.19,146.43,1.67
cust_00000483,227,2,864.24,432.12,100.27,28.19,3.0
cust_00000484,238,5,5197.02,1039.4,872.47,143.27,2.8
cust_00000485,14,17,43463.47,2556.67,2451.39,229.69,2.0
cust_00000486,58,2,422.23,211.12,258.36,3.54,1.5
cust_00000487,1,23,59251.53,2576.15,4538.18,235.33,1.78
cust_00000488,170,3,1689.38,563.13,609.53,74.07,2.33
cust_00000489,53,4,922.65,230.66,164.0,27.53,2.75
cust_00000490,31,8,10428.25,1303.53,1167.36,149.24,2.12
cust_00000491,1,6,6239.7,1039.95,858.82,83.41,2.5
cust_00000492,45,16,46281.44,2892.59,2499.6,353.64,1.88
cust_00000493,94,7,3429.64,489.95,551.59,65.36,1.57
cust_00000494,12,8,10855.32,1356.92,1022.35,95.79,1.88
cust_00000495,118,3,496.71,165.57,149.44,20.27,1.67
cust_00000496,11,13,11916.15,916.63,575.51,61.43,2.08
cust_00000497,163,3,3754.54,1251.51,1952.81,102.25,1.67
cust_00000498,338,2,2637.48,1318.74,1187.23,155.2,3.0
cust_00000499,1,6,4665.42,777.57,990.32,87.7,2.0
cust_00000500,19,19,42449.29,2234.17,1296.53,178.12,2.53
cust_00000501,7,25,55861.32,2234.45,1461.65,173.49,2.04
cust_00000502,2,24,60213.33,2508.89,2035.03,195.48,2.54
cust_00000503,148,3,685.57,228.52,74.58,14.23,2.0
cust_00000504,8,8,4644.79,580.6,502.42,73.11,1.5
cust_00000505,50,2,809.19,404.6,90.23,39.64,2.0
cust_00000506,113,7,5804.77,829.25,855.84,96.47,1.57
cust_00000507,88,2,492.64,246.32,224.28,36.77,3.0
cust_00000508,14,4,14010.66,3502.67,5932.29,417.1,1.75
cust_00000509,26,4,1198.01,299.5,176.05,20.74,1.5
cust_00000510,34,5,7370.81,1474.16,1348.61,137.1,2.2
cust_00000511,93,11,6406.91,582.45,307.54,63.52,2.45
cust_00000512,12,3,311.04,103.68,105.36,13.18,2.0
cust_00000513,244,5,7361.09,1472.22,1199.77,211.37,2.2
cust_00000514,86,8,6495.79,811.97,722.67,100.28,2.12
cust_00000515,120,2,255.95,127.98,71.26,4.99,3.0
cust_00000516,93,4,2621.19,655.3,708.66,38.76,1.75
cust_00000517,57,4,1824.83,456.21,235.31,52.08,1.5
cust_00000518,52,4,855.73,213.93,72.79,31.17,2.75
cust_00000519,235,3,3075.78,1025.26,269.29,134.69,1.33
cust_00000520,81,3,1217.55,405.85,333.1,27.03,2.0
cust_00000521,235,3,942.08,314.03,277.6,14.21,2.33
cust_00000522,149,2,1059.2,529.6,462.89,70.68,2.0
cust_00000523,226,1,374.46,374.46,0.0,74.27,1.0
cust_00000524,140,7,2690.34,384.33,204.07,46.19,1.57
cust_00000525,117,7,4584.35,654.91,517.01,79.2,1.86
cust_00000526,57,4,1397.45,349.36,314.44,49.1,2.75
cust_00000527,75,4,976.72,244.18,94.29,26.81,2.0
cust_00000528,13,10,17987.29,1798.73,1673.99,170.5,1.5
cust_00000529,222,1,375.49,375.49,0.0,16.25,1.0
cust_00000530,28,18,46948.13,2608.23,1851.28,320.91,1.94
cust_00000531,127,3,1066.12,355.37,376.46,57.91,1.0
cust_00000532,9,3,969.17,323.06,157.1,52.86,1.33
cust_00000533,270,1,119.47,119.47,0.0,23.24,4.0
cust_00000534,53,14,24521.01,1751.5,1365.32,190.34,1.93
cust_00000535,15,4,1404.54,351.14,304.08,54.26,1.5
cust_00000536,71,8,8146.01,1018.25,830.68,71.76,2.5
cust_00000537,61,8,7784.65,973.08,615.63,105.01,1.75
cust_00000538,55,10,8430.91,843.09,766.1,97.51,2.4
cust_00000539,66,2,782.67,391.34,193.15,29.9,3.0
cust_00000540,5,4,4105.28,1026.32,1052.49,42.17,1.75
cust_00000541,2,9,11244.99,1249.44,709.23,113.51,2.78
cust_00000542,113,2,125.36,62.68,28.47,2.63,1.0
cust_00000543,66,2,300.54,150.27,6.94,11.65,1.0
cust_00000544,149,4,7659.7,1914.92,2741.53,242.38,2.5
cust_00000545,12,1,3156.1,3156.1,0.0,494.72,3.0
cust_00000546,61,7,2494.65,356.38,234.56,17.88,1.29
cust_00000547,249,1,171.02,171.02,0.0,14.68,2.0
cust_00000548,36,2,508.67,254.34,181.05,14.19,4.0
cust_00000549,26,5,4170.94,834.19,1006.6,39.01,2.0
cust_00000550,11,10,6240.19,624.02,371.24,61.18,2.4
cust_00000551,60,7,7262.77,1037.54,1197.95,129.58,2.57
cust_00000552,10,7,7858.37,1122.62,1609.21,86.87,1.71
cust_00000553,180,4,4800.09,1200.02,1670.79,62.54,1.0
cust_00000554,3,2,1037.23,518.62,236.62,72.04,2.0
cust_00000555,143,4,3609.95,902.49,817.51,34.86,1.5
cust_00000556,131,4,1063.79,265.95,348.2,28.93,2.0
cust_00000557,2,14,19190.83,1370.77,1260.02,128.56,2.0
cust_00000558,65,3,2028.95,676.32,1020.65,26.24,3.33
cust_00000559,214,4,1998.88,499.72,396.8,66.28,1.5
cust_00000560,16,1,46.16,46.16,0.0,6.06,3.0
cust_00000561,44,9,9062.1,1006.9,941.13,107.04,2.11
cust_00000562,81,3,407.36,135.79,102.79,8.8,2.0
cust_00000563,17,12,14770.8,1230.9,1070.1,111.87,2.33
cust_00000564,51,7,4094.16,584.88,529.58,39.2,2.71
cust_00000565,14,15,26884.18,1792.28,1326.97,270.4,2.73
cust_00000566,33,4,3750.21,937.55,1043.19,115.39,2.0
cust_00000567,126,3,2487.97,829.32,843.43,60.15,1.0
cust_00000568,2,7,6649.44,949.92,1214.41,141.84,1.71
cust_00000569,1,1,625.81,625.81,0.0,26.27,1.0
cust_00000570,185,4,3924.01,981.0,736.2,166.63,1.5
cust_00000571,145,3,2065.59,688.53,242.83,40.73,1.67
cust_00000572,18,3,467.91,155.97,87.57,24.56,2.33
cust_00000573,5,5,10791.71,2158.34,3104.26,329.51,1.2
cust_00000574,42,7,5568.31,795.47,602.89,99.6,1.86
cust_00000575,159,1,144.29,144.29,0.0,20.25,2.0
cust_00000576,165,1,76.09,76.09,0.0,14.02,4.0
cust_00000577,17,2,3248.75,1624.38,2109.31,244.92,3.0
cust_00000578,63,3,279.51,93.17,90.26,8.67,2.0
cust_00000579,6,13,22341.1,1718.55,1701.06,163.92,1.85
cust_00000580,248,2,142.38,71.19,42.5,7.81,2.0
cust_00000581,199,6,5725.44,954.24,928.45,24.31,2.83
cust_00000582,69,3,2745.59,915.2,826.79,92.9,2.67
cust_00000583,162,4,5887.53,1471.88,1538.58,139.11,1.75
cust_00000584,152,4,982.25,245.56,129.61,29.82,1.5
cust_00000585,58,4,2640.33,660.08,201.93,50.35,1.75
cust_00000586,18,5,1530.69,306.14,168.76,35.76,2.2
cust_00000587,9,8,14522.8,1815.35,1750.63,203.77,2.25
cust_00000588,264,2,431.05,215.52,172.81,30.86,2.0
cust_00000589,144,2,610.44,305.22,343.65,28.72,2.5
cust_00000590,45,14,22491.05,1606.5,1613.4,173.95,2.21
cust_00000591,13,3,1411.08,470.36,439.47,17.44,4.0
cust_00000592,282,3,4081.85,1360.62,1664.08,94.86,2.0
cust_00000593,4,5,2828.92,565.78,341.01,47.96,1.6
cust_00000594,58,4,2166.69,541.67,326.68,44.49,2.25
cust_00000595,319,2,307.81,153.9,53.79,25.24,2.5
cust_00000596,28,4,2249.49,562.37,400.21,73.21,2.25
cust_00000597,107,4,5184.3,1296.08,1939.37,91.56,3.0
cust_00000598,44,3,2125.17,708.39,486.42,91.46,1.0
cust_00000599,42,12,14719.3,1226.61,1406.8,112.85,2.17
cust_00000600,105,4,3249.39,812.35,994.93,129.88,1.5
cust_00000601,13,9,12153.28,1350.36,1477.8,55.29,1.56
cust_00000602,48,8,6708.15,838.52,619.61,92.52,2.25
cust_00000603,221,2,1026.09,513.05,188.86,20.88,1.5
cust_00000604,287,1,1617.69,1617.69,0.0,232.58,5.0
cust_00000605,97,5,6506.91,1301.38,833.83,150.86,2.4
cust_00000606,139,5,2755.85,551.17,732.05,85.48,1.6
cust_00000607,76,2,309.13,154.56,49.36,15.88,1.0
cust_00000608,191,2,1065.96,532.98,672.39,74.29,4.0
cust_00000609,192,2,4701.12,2350.56,2029.59,271.89,3.5
cust_00000610,187,2,178.12,89.06,43.6,11.16,1.5
cust_00000611,13,2,484.9,242.45,240.85,5.38,2.0
cust_00000612,95,3,1833.02,611.01,660.95,43.6,1.33
cust_00000613,44,12,12728.63,1060.72,929.59,56.62,2.33
cust_00000614,175,6,6139.77,1023.3,624.95,82.42,1.5
cust_00000615,49,7,4749.68,678.53,584.37,75.92,2.14
cust_00000616,265,3,1309.6,436.53,499.62,75.83,2.33
cust_00000617,267,1,93.76,93.76,0.0,14.47,4.0
cust_00000618,47,3,5431.13,1810.38,1513.93,156.29,1.67
cust_00000619,37,14,21080.14,1505.72,1108.28,172.11,2.57
cust_00000620,18,14,22433.3,1602.38,1703.45,162.82,2.07
cust_00000621,116,8,14877.64,1859.7,2670.31,161.85,2.88
cust_00000622,52,7,4594.5,656.36,473.79,64.31,1.71
cust_00000623,185,2,2165.63,1082.82,270.93,102.66,4.0
cust_00000624,64,3,964.96,321.65,190.26,61.04,2.67
cust_00000625,38,3,2595.12,865.04,919.01,148.85,1.67
cust_00000626,206,3,1462.18,487.39,642.05,37.94,3.0
cust_00000627,85,3,670.01,223.34,195.01,27.99,2.33
cust_00000628,86,3,2062.59,687.53,552.07,120.07,3.0
cust_00000629,10,7,5035.18,719.31,453.27,75.3,1.71
cust_00000630,82,3,1598.08,532.69,393.47,39.73,3.33
cust_00000631,15,3,1153.08,384.36,291.46,18.24,2.33
cust_00000632,144,2,2291.91,1145.96,1135.24,156.24,1.5
cust_00000633,27,5,2584.93,516.99,537.81,72.15,2.2
cust_00000634,2,5,3649.17,729.83,404.95,86.6,2.6
cust_00000635,47,5,3767.17,753.43,442.89,93.13,2.0
cust_00000636,123,1,185.63,185.63,0.0,34.68,3.0
cust_00000637,8,7,5950.56,850.08,731.21,56.98,2.0
cust_00000638,116,2,2963.81,1481.9,1793.12,235.16,1.5
cust_00000639,154,4,1727.81,431.95,540.68,21.53,1.75
cust_00000640,207,5,2548.97,509.79,309.51,54.5,1.4
cust_00000641,62,4,6611.96,1652.99,2436.1,207.46,3.0
cust_00000642,165,1,653.01,653.01,0.0,101.16,2.0
cust_00000643,78,3,15696.88,5232.29,7159.82,360.72,2.0
cust_00000644,133,3,1878.41,626.14,532.8,90.17,3.0
cust_00000645,47,7,3528.33,504.05,385.08,64.82,2.0
cust_00000646,3,8,8659.47,1082.43,555.8,119.15,2.38
cust_00000647,48,3,724.22,241.41,211.26,33.36,1.33
cust_00000648,248,2,4642.41,2321.2,3229.73,71.74,2.0
cust_00000649,101,2,199.07,99.54,31.57,5.95,2.5
cust_00000650,246,2,702.05,351.02,301.04,44.28,2.0
cust_00000651,49,1,138.29,138.29,0.0,13.24,2.0
cust_00000652,107,1,453.55,453.55,0.0,76.76,3.0
cust_00000653,63,3,5526.92,1842.31,2257.36,237.95,2.33
cust_00000654,160,3,543.57,181.19,101.96,19.74,1.67
cust_00000655,39,5,4040.68,808.14,701.28,97.88,1.8
cust_00000656,43,3,892.94,297.65,84.91,39.26,1.33
cust_00000657,1,7,6837.38,976.77,610.06,68.42,2.0
cust_00000658,112,4,3434.8,858.7,868.19,134.38,2.0
cust_00000659,26,4,3630.06,907.52,525.47,92.31,2.0
cust_00000660,32,3,752.89,250.96,243.54,10.6,1.33
cust_00000661,36,3,433.23,144.41,55.76,7.47,2.33
cust_00000662,18,17,44138.26,2596.37,2546.97,205.81,2.53
cust_00000663,129,1,186.23,186.23,0.0,16.58,1.0
cust_00000664,67,7,3505.74,500.82,421.35,67.11,2.57
cust_00000665,89,3,335.58,111.86,104.76,13.36,2.67
cust_00000666,24,15,18397.21,1226.48,867.19,134.99,2.33
cust_00000667,77,16,43289.95,2705.62,2511.92,274.62,2.25
cust_00000668,245,6,6332.76,1055.46,835.01,106.14,2.0
cust_00000669,9,4,2647.77,661.94,679.86,110.2,1.5
cust_00000670,6,12,17139.72,1428.31,802.49,148.53,2.33
cust_00000671,32,2,706.78,353.39,453.75,55.94,3.5
cust_00000672,201,6,1833.94,305.66,172.57,17.4,1.33
cust_00000673,40,6,2855.03,475.84,346.1,46.87,2.17
cust_00000674,44,8,12803.04,1600.38,1143.55,103.82,1.62
cust_00000675,41,24,60354.13,2514.76,1522.99,257.07,2.08
cust_00000676,333,2,446.28,223.14,266.34,10.59,2.5
cust_00000677,72,2,392.98,196.49,75.48,16.87,3.0
cust_00000678,116,2,317.56,158.78,33.86,18.97,1.0
cust_00000679,37,14,16712.9,1193.78,1014.56,99.05,2.0
cust_00000680,26,5,11479.75,2295.95,3449.33,146.82,2.8
cust_00000681,273,3,992.18,330.73,315.22,10.81,4.33
cust_00000682,8,1,170.77,170.77,0.0,22.28,1.0
cust_00000683,31,5,4565.92,913.18,908.26,133.49,1.0
cust_00000684,45,4,3421.68,855.42,1295.2,106.0,1.75
cust_00000685,2,8,8297.19,1037.15,751.21,91.85,1.62
cust_00000686,6,8,7349.89,918.74,1164.98,30.18,3.25
cust_00000687,133,2,1793.89,896.94,1062.63,21.86,2.0
cust_00000688,33,12,17762.34,1480.2,1319.81,215.63,2.83
cust_00000689,12,2,523.21,261.6,7.46,35.72,2.0
cust_00000690,118,4,4667.4,1166.85,729.74,69.04,1.75
cust_00000691,112,3,565.95,188.65,95.6,6.7,1.33
cust_00000692,28,11,21171.94,1924.72,1411.52,170.84,2.55
cust_00000693,13,3,822.26,274.09,279.9,13.09,1.67
cust_00000694,21,13,15969.8,1228.45,1013.42,119.52,2.85
cust_00000695,71,3,3766.74,1255.58,905.66,118.21,2.0
cust_00000696,111,1,87.05,87.05,0.0,13.03,2.0
cust_00000697,136,3,878.0,292.67,157.55,50.93,1.67
cust_00000698,22,2,3092.14,1546.07,1647.8,65.57,1.0
cust_00000699,7,3,1009.81,336.6,280.13,14.28,1.67
cust_00000700,28,8,5000.71,625.09,584.05,68.4,1.75
cust_00000701,26,13,16704.6,1284.97,979.61,120.17,2.23
cust_00000702,10,7,7652.16,1093.17,1530.23,172.16,2.14
cust_00000703,17,13,20361.27,1566.25,1753.56,131.74,2.08
cust_00000704,66,2,160.32,80.16,74.54,10.18,2.5
cust_00000705,5,15,14423.48,961.57,1026.68,91.2,2.13
cust_00000706,18,4,2434.79,608.7,587.08,64.98,1.5
cust_00000707,106,3,1872.73,624.24,799.35,36.66,2.0
cust_00000708,13,3,3797.22,1265.74,1106.67,23.73,3.0
cust_00000709,148,3,6135.59,2045.2,3244.23,9.65,2.33
cust_00000710,15,9,9062.84,1006.98,1034.37,113.98,2.22
cust_00000711,27,2,1307.83,653.92,613.35,97.54,1.5
cust_00000712,6,7,2682.27,383.18,154.6,42.11,2.71
cust_00000713,215,2,554.26,277.13,267.05,11.2,2.5
cust_00000714,119,4,1715.74,428.94,275.59,54.2,1.25
cust_00000715,98,3,1052.41,350.8,432.22,8.74,1.33
cust_00000716,5,17,48346.71,2843.92,2412.36,215.9,1.88
cust_00000717,22,6,11990.09,1998.35,2047.6,142.62,2.5
cust_00000718,18,12,8155.9,679.66,569.09,58.2,2.17
cust_00000719,5,19,47595.22,2505.01,1775.89,210.2,2.16
cust_00000720,73,7,12589.34,1798.48,1549.8,205.64,2.14
cust_00000721,197,4,1081.31,270.33,138.75,23.36,1.0
cust_00000722,133,5,3419.48,683.9,865.71,52.1,2.0
cust_00000723,120,4,1032.17,258.04,117.77,18.16,1.5
cust_00000724,309,1,1460.73,1460.73,0.0,164.96,2.0
cust_00000725,211,4,2188.95,547.24,474.63,45.5,2.25
cust_00000726,59,6,2665.39,444.23,405.63,23.46,2.0
cust_00000727,35,8,3704.62,463.08,329.41,61.94,1.5
cust_00000728,119,4,3525.18,881.3,621.93,51.08,1.25
cust_00000729,10,14,14036.07,1002.58,533.25,137.9,1.93
cust_00000730,228,2,576.9,288.45,264.95,42.02,2.0
cust_00000731,23,5,5274.57,1054.91,1031.85,94.7,3.0
cust_00000732,61,1,121.01,121.01,0.0,17.73,4.0
cust_00000733,8,3,1878.59,626.2,260.66,89.17,2.33
cust_00000734,84,3,3910.96,1303.65,1089.31,59.26,3.0
cust_00000735,37,8,11449.58,1431.2,1006.73,137.11,1.62
cust_00000736,17,8,3122.33,390.29,336.63,51.85,2.12
cust_00000737,31,3,2251.73,750.58,326.79,127.83,1.0
cust_00000738,75,3,2412.49,804.16,784.14,81.96,2.33
cust_00000739,206,4,9386.54,2346.64,2848.7,148.84,1.75
cust_00000740,23,11,12438.21,1130.75,621.85,121.52,1.91
cust_00000741,29,12,10847.58,903.96,1139.89,95.08,2.42
cust_00000742,109,4,2910.4,727.6,711.29,42.2,2.5
cust_00000743,37,7,8256.67,1179.52,936.95,156.69,2.86
cust_00000744,91,2,650.76,325.38,422.72,48.56,1.5
cust_00000745,201,4,1599.03,399.76,237.09,53.92,1.25
cust_00000746,101,4,1057.96,264.49,105.19,16.04,3.0
cust_00000747,138,1,1943.46,1943.46,0.0,161.9,1.0
cust_00000748,360,1,188.0,188.0,0.0,14.14,3.0
cust_00000749,5,4,2571.21,642.8,651.98,105.58,1.75
cust_00000750,4,25,43659.16,1746.37,1263.92,173.25,2.24
cust_00000751,4,4,2356.84,589.21,254.84,51.06,2.75
cust_00000752,121,4,1003.67,250.92,86.03,25.27,2.25
cust_00000753,70,4,907.56,226.89,143.41,26.29,3.5
cust_00000754,140,3,2758.33,919.44,1025.59,117.29,2.33
cust_00000755,18,12,17123.41,1426.95,2099.51,153.41,2.33
cust_00000756,89,3,375.81,125.27,63.61,4.69,1.33
cust_00000757,51,14,25187.1,1799.08,1732.12,228.24,2.29
cust_00000758,23,2,1021.26,510.63,514.6,3.03,1.5
cust_00000759,51,6,5277.51,879.58,815.91,84.84,2.83
cust_00000760,251,2,995.28,497.64,387.07,58.24,2.5
cust_00000761,32,19,43270.06,2277.37,1983.64,228.71,1.89
cust_00000762,61,8,4884.09,610.51,459.64,82.77,2.38
cust_00000763,43,3,3165.69,1055.23,159.75,117.0,1.67
cust_00000764,77,5,5488.11,1097.62,898.84,93.45,2.6
cust_00000765,56,3,2007.48,669.16,242.9,17.74,1.0
cust_00000766,33,2,646.88,323.44,205.0,46.64,2.5
cust_00000767,83,4,1263.54,315.88,393.21,32.73,1.75
cust_00000768,32,5,5065.22,1013.04,1402.65,22.99,1.8
cust_00000769,64,4,4380.1,1095.03,1268.5,54.31,3.0
cust_00000770,202,2,2165.21,1082.6,878.88,142.85,2.5
cust_00000771,15,2,534.96,267.48,87.48,27.96,2.0
cust_00000772,59,3,336.17,112.06,54.72,11.95,2.0
cust_00000773,65,5,4125.94,825.19,646.92,82.71,2.8
cust_00000774,159,7,8350.32,1192.9,1700.3,129.35,2.14
cust_00000775,9,5,5525.0,1105.0,838.19,132.99,2.2
cust_00000776,35,25,52443.22,2097.73,1440.22,234.64,2.28
cust_00000777,4,8,6924.41,865.55,1039.35,56.61,1.62
cust_00000778,178,4,3499.29,874.82,625.12,93.99,2.75
cust_00000779,1,3,1100.18,366.73,420.14,33.73,2.33
cust_00000780,167,6,9996.1,1666.02,2531.84,157.55,2.0
cust_00000781,60,3,968.98,322.99,263.26,11.81,1.33
cust_00000782,168,4,1692.13,423.03,316.61,33.14,2.5
cust_00000783,11,3,934.91,311.64,432.96,38.29,2.67
cust_00000784,95,4,892.77,223.19,144.61,26.21,2.25
cust_00000785,4,4,2944.32,736.08,677.83,89.06,2.75
cust_00000786,19,8,11521.49,1440.19,943.87,132.77,2.38
cust_00000787,56,7,11270.74,1610.11,1295.88,187.77,2.14
cust_00000788,10,22,47327.89,2151.27,1846.13,158.53,1.91
cust_00000789,13,4,5168.38,1292.1,2093.12,225.75,2.0
cust_00000790,18,7,5889.59,841.37,613.92,83.54,2.57
cust_00000791,54,4,512.72,128.18,80.15,7.3,2.75
cust_00000792,105,6,9394.82,1565.8,1685.73,224.98,2.33
cust_00000793,219,2,336.07,168.04,93.66,11.04,1.0
cust_00000794,44,12,11694.51,974.54,991.09,75.52,2.75
cust_00000795,61,8,7886.49,985.81,977.72,77.13,1.62
cust_00000796,64,5,7738.65,1547.73,1236.44,203.28,2.4
cust_00000797,36,6,2660.31,443.38,339.62,40.96,2.33
cust_00000798,34,8,8021.39,1002.67,835.89,59.91,2.12
cust_00000799,220,4,1580.55,395.14,384.33,32.57,1.75
cust_00000800,17,12,13775.08,1147.92,777.41,144.34,1.75
cust_00000801,9,8,2937.7,367.21,190.89,36.86,2.62
cust_00000802,175,2,678.18,339.09,207.66,39.2,2.0
cust_00000803,74,13,15326.3,1178.95,1379.14,166.43,1.62
cust_00000804,59,2,372.14,186.07,117.65,0.32,1.5
cust_00000805,241,1,164.1,164.1,0.0,7.71,4.0
cust_00000806,15,15,16461.45,1097.43,770.18,92.93,1.93
cust_00000807,4,7,5938.8,848.4,666.93,87.84,2.14
cust_00000808,108,7,3424.53,489.22,601.19,24.81,1.57
cust_00000809,43,3,723.89,241.3,262.14,37.93,3.0
cust_00000810,151,3,2099.94,699.98,508.56,73.92,2.0
cust_00000811,155,4,1779.23,444.81,406.87,20.83,3.25
cust_00000812,169,2,375.17,187.58,169.4,19.26,3.0
cust_00000813,28,14,24962.7,1783.05,1919.43,185.89,2.21
cust_00000814,132,3,1791.61,597.2,469.77,63.56,2.67
cust_00000815,70,3,619.72,206.57,148.6,19.79,2.33
cust_00000816,88,2,146.25,73.12,46.28,6.13,1.5
cust_00000817,54,2,4956.9,2478.45,2677.77,415.73,1.0
cust_00000818,29,4,3487.1,871.78,610.51,92.2,1.75
cust_00000819,8,7,4337.34,619.62,579.01,92.04,1.57
cust_00000820,38,7,7466.71,1066.67,968.16,95.32,1.71
cust_00000821,37,3,1563.77,521.26,296.84,43.84,1.33
cust_00000822,2,15,32524.93,2168.33,2524.85,174.16,1.87
cust_00000823,234,1,132.53,132.53,0.0,1.67,1.0
cust_00000824,8,13,17479.16,1344.55,918.8,160.2,1.62
cust_00000825,84,3,562.98,187.66,93.8,15.38,2.33
cust_00000826,37,4,2300.95,575.24,303.81,80.33,2.25
cust_00000827,18,17,50969.29,2998.19,2821.04,245.91,2.41
cust_00000828,6,3,2564.5,854.83,950.71,44.59,1.33
cust_00000829,315,1,136.74,136.74,0.0,4.31,2.0
cust_00000830,221,4,4596.9,1149.23,1020.17,157.23,1.0
cust_00000831,184,8,8033.52,1004.19,762.56,111.5,2.62
cust_00000832,2,8,8834.87,1104.36,791.88,59.9,1.88
cust_00000833,45,6,7523.59,1253.93,1145.57,180.66,2.17
cust_00000834,56,6,3597.02,599.5,371.03,54.91,3.17
cust_00000835,73,3,4383.0,1461.0,1827.65,61.72,2.0
cust_00000836,24,2,1021.22,510.61,238.14,60.94,1.0
cust_00000837,181,4,2604.05,651.01,419.51,53.22,3.25
cust_00000838,206,1,602.62,602.62,0.0,23.21,2.0
cust_00000839,97,4,2958.98,739.74,452.47,78.06,3.25
cust_00000840,56,4,1445.58,361.4,230.42,36.0,2.0
cust_00000841,100,3,305.53,101.84,103.74,5.52,2.67
cust_00000842,139,3,851.18,283.73,347.43,47.83,2.0
cust_00000843,38,3,1555.89,518.63,148.93,65.29,1.33
cust_00000844,135,4,1451.07,362.77,255.75,20.93,2.0
cust_00000845,51,9,10077.87,1119.76,1883.64,148.61,1.89
cust_00000846,97,2,672.01,336.0,62.6,36.61,3.5
cust_00000847,109,3,1455.07,485.02,559.67,80.03,3.33
cust_00000848,233,1,98.56,98.56,0.0,15.19,1.0
cust_00000849,43,1,1505.13,1505.13,0.0,18.37,2.0
cust_00000850,1,11,18147.97,1649.82,1281.88,155.92,3.0
cust_00000851,132,3,1594.01,531.34,362.12,67.88,1.67
cust_00000852,43,7,4886.58,698.08,874.55,108.32,1.57
cust_00000853,139,4,1922.81,480.7,202.19,52.36,2.0
cust_00000854,181,2,2530.14,1265.07,1207.24,143.34,2.0
cust_00000855,4,4,2061.61,515.4,362.9,60.11,1.75
cust_00000856,14,4,1578.48,394.62,391.17,29.91,2.5
cust_00000857,40,4,1710.28,427.57,351.46,54.38,2.25
cust_00000858,67,12,22220.76,1851.73,1528.37,181.44,2.25
cust_00000859,357,1,58.93,58.93,0.0,5.59,3.0
cust_00000860,132,2,396.71,198.36,129.38,35.36,2.0
cust_00000861,147,3,673.36,224.45,124.43,26.09,2.33
cust_00000862,16,7,3759.23,537.03,346.24,44.67,1.43
